CourseSectionOrigID,Bb_UserPK,Gradebook_Item,Grade_Category,FinalGradeCEMS,Points_Possible,Points_Earned,Gender
OcnA-T116-01,84684,Unit 6 Project,Hw,90.80569514,10,10,F
OcnA-T116-01,84684,Unit 6 Test,Qz,90.80569514,5,4.75,M
OcnA-T116-01,84684,7.1 Mollusk Comparison,Hw,90.80569514,10,10,F
OcnA-T116-01,84684,7.1 - 7.2 Quiz,Qz,90.80569514,5,5,F
OcnA-T116-01,84684,PROGRESS CHECK 4 @ 11-13-15,NA,90.80569514,10,10,F
OcnA-T116-01,84684,7.3 Shrimping Tourism Discussion,Hw,90.80569514,10,10,F
OcnA-T116-01,84684,7.3 Quiz,Qz,90.80569514,10,7.5,F
OcnA-T116-01,84684,7.4 - 7.5 Quiz,Qz,90.80569514,10,9,F
OcnA-T116-01,84684,Unit 7 Project,Hw,90.80569514,10,NA,M
OcnA-T116-01,84684,Unit 7 Test,Qz,90.80569514,15,8,F
OcnA-T116-01,84684,8.1 Shark Tracker,Hw,90.80569514,237,166.65,F
OcnA-T116-01,84684,8.1 - 8.2 Quiz,Qz,90.80569514,5,5,F
OcnA-T116-01,84684,8.3 Turtle Egg Harvest Discussion,Hw,90.80569514,10,9,M
OcnA-T116-01,84684,8.3 - 8.4 Quiz,Qz,90.80569514,438,285.48,F
OcnA-T116-01,84684,Unit 8 Project,Hw,90.80569514,322,297.14,M
OcnA-T116-01,84684,Unit 8 Test,Qz,90.80569514,5,NA,F
OcnA-T116-01,84684,POINTS EARNED & TOTAL COURSE POINTS,NA,90.80569514,10,10,M
OcnA-T116-01,84685,POINTS EARNED & TOTAL COURSE POINTS,NA,82.0318258,30,28.5,M
OcnA-T116-01,84685,WORK ATTEMPTED,NA,82.0318258,5,5,F
OcnA-T116-01,84685,0.1 Message Your Instructor,Hw,82.0318258,597,483.96,F
OcnA-T116-01,84685,0.2 Introduce Yourself,Hw,82.0318258,5,3,F
OcnA-T116-01,84685,0.3: Intro Assignment - Submitting Files,Hw,82.0318258,5,5,F
OcnA-T116-01,84685,1.1 Quiz,Qz,82.0318258,10,8,M
OcnA-T116-01,84685,1.2 Effect of Environment Gizmo,Hw,82.0318258,10,10,F
OcnA-T116-01,84685,1.2 - 1.3 Quiz,Qz,82.0318258,10,NA,F
OcnA-T116-01,84685,Unit 1 Project,Hw,82.0318258,465,440.82,F
OcnA-T116-01,84685,Unit 1 Test,Qz,82.0318258,5,1,M
OcnA-T116-01,84685,PROGRESS CHECK 1 @ 09-23-15,NA,82.0318258,50,47,M
OcnA-T116-01,84685,2.1 Significant Events,Hw,82.0318258,50,45,F
OcnA-T116-01,84685,2.2 Ocean Mapping Gizmo,Hw,82.0318258,10,2,M
OcnA-T116-01,84685,2.1 - 2.3 Quiz,Qz,82.0318258,30,24,F
OcnA-T116-01,84685,2.4 - 2.5 Quiz,Qz,82.0318258,5,5,F
OcnA-T116-01,84685,Unit 2 Project,Hw,82.0318258,30,0,M
OcnA-T116-01,84685,Unit 2 Test,Qz,82.0318258,10,NA,F
OcnA-T116-01,84685,3.1 Big Bang Theory Discussion,Hw,82.0318258,30,13,M
OcnA-T116-01,84685,3.1 - 3.2 Quiz,Qz,82.0318258,5,5,F
OcnA-T116-01,84685,3.3 Quiz,Qz,82.0318258,5,3.25,F
OcnA-T116-01,84685,Unit 3 Project,Hw,82.0318258,5,NA,F
OcnA-T116-01,84685,Unit 3 Test,Qz,82.0318258,20,16,F
OcnA-T116-01,84685,PROGRESS CHECK 2 @ 10-09-15,NA,82.0318258,5,5,M
OcnA-T116-01,84685,4.1 What is Life Essay,Hw,82.0318258,5,5,F
OcnA-T116-01,84685,4.1 - 4.2 Quiz,Qz,82.0318258,10,9,F
OcnA-T116-01,84685,4.3 Quiz,Qz,82.0318258,15,12,F
OcnA-T116-01,84685,4.4 Quiz,Qz,82.0318258,30,27.75,F
OcnA-T116-01,84685,Unit 4 Project,Hw,82.0318258,5,3,F
OcnA-T116-01,84685,Unit 4 Test,Qz,82.0318258,5,5,M
OcnA-T116-01,84685,5.1 Dichotomous Keys Gizmo,Hw,82.0318258,5,5,F
OcnA-T116-01,84685,5.1 - 5.2 Quiz,Qz,82.0318258,10,10,F
OcnA-T116-01,84685,5.3 Quiz,Qz,82.0318258,5,NA,F
OcnA-T116-01,84685,5.4 Algae in Your House,Hw,82.0318258,20,18,M
OcnA-T116-01,84685,PROGRESS CHECK 3 @ 10-28-15,NA,82.0318258,625,NA,F
OcnA-T116-01,84685,5.4 - 5.5 Quiz,Qz,82.0318258,30,NA,F
OcnA-T116-01,84685,Unit 5 Project,Hw,82.0318258,55,55,M
OcnA-T116-01,84685,Unit 5 Test,Qz,82.0318258,5,5,F
OcnA-T116-01,84685,6.1 Quiz,Qz,82.0318258,10,10,F
OcnA-T116-01,84685,6.2 Coral Reef Watch,Hw,82.0318258,10,3.5,F
OcnA-T116-01,84685,6.2 - 6.3 Quiz,Qz,82.0318258,20,NA,F
OcnA-T116-01,84685,6.4 Quiz,Qz,82.0318258,10,9,F
OcnA-T116-01,84685,Unit 6 Project,Hw,82.0318258,10,9.07,F
OcnA-T116-01,84685,Unit 6 Test,Qz,82.0318258,20,16,F
OcnA-T116-01,84685,7.1 Mollusk Comparison,Hw,82.0318258,10,10,M
OcnA-T116-01,84685,7.1 - 7.2 Quiz,Qz,82.0318258,12,12,F
OcnA-T116-01,84685,PROGRESS CHECK 4 @ 11-13-15,NA,82.0318258,130,118,M
OcnA-T116-01,84685,7.3 Shrimping Tourism Discussion,Hw,82.0318258,140,120,M
OcnA-T116-01,84685,7.3 Quiz,Qz,82.0318258,10,9.5,F
OcnA-T116-01,84685,7.4 - 7.5 Quiz,Qz,82.0318258,353,315.22,F
OcnA-T116-01,84685,Unit 7 Project,Hw,82.0318258,15,NA,M
OcnA-T116-01,84685,Unit 7 Test,Qz,82.0318258,30,28,F
OcnA-T116-01,84685,8.1 Shark Tracker,Hw,82.0318258,5,5,F
OcnA-T116-01,84685,8.1 - 8.2 Quiz,Qz,82.0318258,5,5,F
OcnA-T116-01,84685,8.3 Turtle Egg Harvest Discussion,Hw,82.0318258,24,16,F
OcnA-T116-01,84685,8.3 - 8.4 Quiz,Qz,82.0318258,24,12,F
OcnA-T116-01,84685,Unit 8 Project,Hw,82.0318258,5,5,F
OcnA-T116-01,84685,Unit 8 Test,Qz,82.0318258,5,5,F
OcnA-T116-01,84685,POINTS EARNED & TOTAL COURSE POINTS,NA,82.0318258,10,10,F
OcnA-T116-01,87955,POINTS EARNED & TOTAL COURSE POINTS,NA,83.44723618,443,304,M
OcnA-T116-01,87955,WORK ATTEMPTED,NA,83.44723618,5,NA,F
OcnA-T116-01,87955,0.1 Message Your Instructor,Hw,83.44723618,345,316.35,F
OcnA-T116-01,87955,0.2 Introduce Yourself,Hw,83.44723618,20,NA,F
OcnA-T116-01,87955,0.3: Intro Assignment - Submitting Files,Hw,83.44723618,10,8,F
OcnA-T116-01,87955,1.1 Quiz,Qz,83.44723618,10,9.13,F
OcnA-T116-01,87955,1.2 Effect of Environment Gizmo,Hw,83.44723618,358,314,F
OcnA-T116-01,87955,1.2 - 1.3 Quiz,Qz,83.44723618,5,NA,F
OcnA-T116-01,87955,Unit 1 Project,Hw,83.44723618,30,30,M
OcnA-T116-01,87955,Unit 1 Test,Qz,83.44723618,30,30,F
OcnA-T116-01,87955,PROGRESS CHECK 1 @ 09-23-15,NA,83.44723618,5,NA,F
OcnA-T116-01,87955,2.1 Significant Events,Hw,83.44723618,5,5,F
OcnA-T116-01,87955,2.2 Ocean Mapping Gizmo,Hw,83.44723618,5,NA,F
OcnA-T116-01,87955,2.1 - 2.3 Quiz,Qz,83.44723618,15,11,F
OcnA-T116-01,87955,2.4 - 2.5 Quiz,Qz,83.44723618,10,9,F
OcnA-T116-01,87955,Unit 2 Project,Hw,83.44723618,10,10,F
OcnA-T116-01,87955,Unit 2 Test,Qz,83.44723618,10,10,F
OcnA-T116-01,87955,3.1 Big Bang Theory Discussion,Hw,83.44723618,5,5,M
OcnA-T116-01,87955,3.1 - 3.2 Quiz,Qz,83.44723618,5,5,F
OcnA-T116-01,87955,3.3 Quiz,Qz,83.44723618,30,26,F
OcnA-T116-01,87955,Unit 3 Project,Hw,83.44723618,5,5,F
OcnA-T116-01,87955,Unit 3 Test,Qz,83.44723618,5,NA,M
OcnA-T116-01,87955,PROGRESS CHECK 2 @ 10-09-15,NA,83.44723618,24,20,F
OcnA-T116-01,87955,4.1 What is Life Essay,Hw,83.44723618,10,10,F
OcnA-T116-01,87955,4.1 - 4.2 Quiz,Qz,83.44723618,10,7.75,F
OcnA-T116-01,87955,4.3 Quiz,Qz,83.44723618,5,5,F
OcnA-T116-01,87955,4.4 Quiz,Qz,83.44723618,237,199.6,M
OcnA-T116-01,87955,Unit 4 Project,Hw,83.44723618,10,6.7,M
OcnA-T116-01,87955,Unit 4 Test,Qz,83.44723618,15,12,M
OcnA-T116-01,87955,5.1 Dichotomous Keys Gizmo,Hw,83.44723618,5,5,F
OcnA-T116-01,87955,5.1 - 5.2 Quiz,Qz,83.44723618,5,5,F
OcnA-T116-01,87955,5.3 Quiz,Qz,83.44723618,438,330.52,F
OcnA-T116-01,87955,5.4 Algae in Your House,Hw,83.44723618,10,NA,F
OcnA-T116-01,87955,PROGRESS CHECK 3 @ 10-28-15,NA,83.44723618,10,10,F
OcnA-T116-01,87955,5.4 - 5.5 Quiz,Qz,83.44723618,10,10,F
OcnA-T116-01,87955,Unit 5 Project,Hw,83.44723618,10,9.25,F
OcnA-T116-01,87955,Unit 5 Test,Qz,83.44723618,30,22,F
OcnA-T116-01,87955,6.1 Quiz,Qz,83.44723618,10,9,F
OcnA-T116-01,87955,6.2 Coral Reef Watch,Hw,83.44723618,30,12.97,M
OcnA-T116-01,87955,6.2 - 6.3 Quiz,Qz,83.44723618,5,5,F
OcnA-T116-01,87955,6.4 Quiz,Qz,83.44723618,5,3,M
OcnA-T116-01,87955,Unit 6 Project,Hw,83.44723618,50,50,M
OcnA-T116-01,87955,Unit 6 Test,Qz,83.44723618,10,8.65,F
OcnA-T116-01,87955,7.1 Mollusk Comparison,Hw,83.44723618,5,5,F
OcnA-T116-01,87955,7.1 - 7.2 Quiz,Qz,83.44723618,10,6,M
OcnA-T116-01,87955,PROGRESS CHECK 4 @ 11-13-15,NA,83.44723618,15,0,M
OcnA-T116-01,87955,7.3 Shrimping Tourism Discussion,Hw,83.44723618,10,9,F
OcnA-T116-01,87955,7.3 Quiz,Qz,83.44723618,5,5,F
OcnA-T116-01,87955,7.4 - 7.5 Quiz,Qz,83.44723618,5,NA,F
OcnA-T116-01,87955,Unit 7 Project,Hw,83.44723618,15,13,F
OcnA-T116-01,87955,Unit 7 Test,Qz,83.44723618,10,10,F
OcnA-T116-01,87955,8.1 Shark Tracker,Hw,83.44723618,10,10,M
OcnA-T116-01,87955,8.1 - 8.2 Quiz,Qz,83.44723618,10,10,F
OcnA-T116-01,87955,8.3 Turtle Egg Harvest Discussion,Hw,83.44723618,15,13,M
OcnA-T116-01,87955,8.3 - 8.4 Quiz,Qz,83.44723618,5,5,F
OcnA-T116-01,87955,Unit 8 Project,Hw,83.44723618,15,15,M
OcnA-T116-01,87955,Unit 8 Test,Qz,83.44723618,10,8.13,F
OcnA-T116-01,87955,POINTS EARNED & TOTAL COURSE POINTS,NA,83.44723618,10,10,M
OcnA-T116-01,88282,POINTS EARNED & TOTAL COURSE POINTS,NA,92.12060302,30,22.88,F
OcnA-T116-01,88282,WORK ATTEMPTED,NA,92.12060302,10,10,F
OcnA-T116-01,88282,0.1 Message Your Instructor,Hw,92.12060302,10,5,F
OcnA-T116-01,88282,0.2 Introduce Yourself,Hw,92.12060302,30,25.5,F
OcnA-T116-01,88282,0.3: Intro Assignment - Submitting Files,Hw,92.12060302,10,10,F
OcnA-T116-01,88282,1.1 Quiz,Qz,92.12060302,24,16,F
OcnA-T116-01,88282,1.2 Effect of Environment Gizmo,Hw,92.12060302,130,22,F
OcnA-T116-01,88282,1.2 - 1.3 Quiz,Qz,92.12060302,235,213,F
OcnA-T116-01,88282,Unit 1 Project,Hw,92.12060302,10,10,M
OcnA-T116-01,88282,Unit 1 Test,Qz,92.12060302,438,15,F
OcnA-T116-01,88282,PROGRESS CHECK 1 @ 09-23-15,NA,92.12060302,5,3,F
OcnA-T116-01,88282,2.1 Significant Events,Hw,92.12060302,30,22,F
OcnA-T116-01,88282,2.2 Ocean Mapping Gizmo,Hw,92.12060302,5,5,F
OcnA-T116-01,88282,2.1 - 2.3 Quiz,Qz,92.12060302,5,5,F
OcnA-T116-01,88282,2.4 - 2.5 Quiz,Qz,92.12060302,20,16,F
OcnA-T116-01,88282,Unit 2 Project,Hw,92.12060302,10,10,F
OcnA-T116-01,88282,Unit 2 Test,Qz,92.12060302,10,10,F
OcnA-T116-01,88282,3.1 Big Bang Theory Discussion,Hw,92.12060302,15,15,F
OcnA-T116-01,88282,3.1 - 3.2 Quiz,Qz,92.12060302,30,NA,F
OcnA-T116-01,88282,3.3 Quiz,Qz,92.12060302,10,10,F
OcnA-T116-01,88282,Unit 3 Project,Hw,92.12060302,522,405.94,M
OcnA-T116-01,88282,Unit 3 Test,Qz,92.12060302,10,NA,M
OcnA-T116-01,88282,PROGRESS CHECK 2 @ 10-09-15,NA,92.12060302,5,5,F
OcnA-T116-01,88282,4.1 What is Life Essay,Hw,92.12060302,10,NA,M
OcnA-T116-01,88282,4.1 - 4.2 Quiz,Qz,92.12060302,12,11.22,F
OcnA-T116-01,88282,4.3 Quiz,Qz,92.12060302,5,4.5,F
OcnA-T116-01,88282,4.4 Quiz,Qz,92.12060302,10,9,F
OcnA-T116-01,88282,Unit 4 Project,Hw,92.12060302,25,13,F
OcnA-T116-01,88282,Unit 4 Test,Qz,92.12060302,30,NA,M
OcnA-T116-01,88282,5.1 Dichotomous Keys Gizmo,Hw,92.12060302,5,5,M
OcnA-T116-01,88282,5.1 - 5.2 Quiz,Qz,92.12060302,10,6.7,F
OcnA-T116-01,88282,5.3 Quiz,Qz,92.12060302,30,26,F
OcnA-T116-01,88282,5.4 Algae in Your House,Hw,92.12060302,30,30,F
OcnA-T116-01,88282,PROGRESS CHECK 3 @ 10-28-15,NA,92.12060302,10,7,F
OcnA-T116-01,88282,5.4 - 5.5 Quiz,Qz,92.12060302,55,45.5,M
OcnA-T116-01,88282,Unit 5 Project,Hw,92.12060302,28,16,M
OcnA-T116-01,88282,Unit 5 Test,Qz,92.12060302,10,10,F
OcnA-T116-01,88282,6.1 Quiz,Qz,92.12060302,10,10,F
OcnA-T116-01,88282,6.2 Coral Reef Watch,Hw,92.12060302,10,9,F
OcnA-T116-01,88282,6.2 - 6.3 Quiz,Qz,92.12060302,24,NA,M
OcnA-T116-01,88282,6.4 Quiz,Qz,92.12060302,10,NA,F
OcnA-T116-01,88282,Unit 6 Project,Hw,92.12060302,5,5,M
OcnA-T116-01,88282,Unit 6 Test,Qz,92.12060302,5,5,F
OcnA-T116-01,88282,7.1 Mollusk Comparison,Hw,92.12060302,457,453,M
OcnA-T116-01,88282,7.1 - 7.2 Quiz,Qz,92.12060302,20,16,M
OcnA-T116-01,88282,PROGRESS CHECK 4 @ 11-13-15,NA,92.12060302,25,NA,M
OcnA-T116-01,88282,7.3 Shrimping Tourism Discussion,Hw,92.12060302,5,5,F
OcnA-T116-01,88282,7.3 Quiz,Qz,92.12060302,10,9.25,F
OcnA-T116-01,88282,7.4 - 7.5 Quiz,Qz,92.12060302,655,450.35,M
OcnA-T116-01,88282,Unit 7 Project,Hw,92.12060302,5,5,F
OcnA-T116-01,88282,Unit 7 Test,Qz,92.12060302,10,7,F
OcnA-T116-01,88282,8.1 Shark Tracker,Hw,92.12060302,55,52,M
OcnA-T116-01,88282,8.1 - 8.2 Quiz,Qz,92.12060302,10,10,F
OcnA-T116-01,88282,8.3 Turtle Egg Harvest Discussion,Hw,92.12060302,10,6.33333,F
OcnA-T116-01,88282,8.3 - 8.4 Quiz,Qz,92.12060302,10,8,M
OcnA-T116-01,88282,Unit 8 Project,Hw,92.12060302,20,20,F
OcnA-T116-01,88282,Unit 8 Test,Qz,92.12060302,5,5,F
OcnA-T116-01,88282,POINTS EARNED & TOTAL COURSE POINTS,NA,92.12060302,700,676.5,M
OcnA-T116-01,88340,POINTS EARNED & TOTAL COURSE POINTS,NA,68.93802345,625,572.84333,F
OcnA-T116-01,88340,WORK ATTEMPTED,NA,68.93802345,15,13,F
OcnA-T116-01,88340,0.1 Message Your Instructor,Hw,68.93802345,10,10,F
OcnA-T116-01,88340,0.2 Introduce Yourself,Hw,68.93802345,5,5,F
OcnA-T116-01,88340,0.3: Intro Assignment - Submitting Files,Hw,68.93802345,15,15,F
OcnA-T116-01,88340,1.1 Quiz,Qz,68.93802345,5,5,M
OcnA-T116-01,88340,1.2 Effect of Environment Gizmo,Hw,68.93802345,5,NA,F
OcnA-T116-01,88340,1.2 - 1.3 Quiz,Qz,68.93802345,80,59.92,F
OcnA-T116-01,88340,Unit 1 Project,Hw,68.93802345,10,10,F
OcnA-T116-01,88340,Unit 1 Test,Qz,68.93802345,10,9,F
OcnA-T116-01,88340,PROGRESS CHECK 1 @ 09-23-15,NA,68.93802345,10,9.13,F
OcnA-T116-01,88340,2.1 Significant Events,Hw,68.93802345,20,20,F
OcnA-T116-01,88340,2.2 Ocean Mapping Gizmo,Hw,68.93802345,50,29,F
OcnA-T116-01,88340,2.1 - 2.3 Quiz,Qz,68.93802345,105,101,F
OcnA-T116-01,88340,2.4 - 2.5 Quiz,Qz,68.93802345,10,9.55,F
OcnA-T116-01,88340,Unit 2 Project,Hw,68.93802345,28,20,F
OcnA-T116-01,88340,Unit 2 Test,Qz,68.93802345,28,20,F
OcnA-T116-01,88340,3.1 Big Bang Theory Discussion,Hw,68.93802345,457,383.18,F
OcnA-T116-01,88340,3.1 - 3.2 Quiz,Qz,68.93802345,10,10,F
OcnA-T116-01,88340,3.3 Quiz,Qz,68.93802345,30,22.13,F
OcnA-T116-01,88340,Unit 3 Project,Hw,68.93802345,10,6,M
OcnA-T116-01,88340,Unit 3 Test,Qz,68.93802345,5,5,F
OcnA-T116-01,88340,PROGRESS CHECK 2 @ 10-09-15,NA,68.93802345,30,26,F
OcnA-T116-01,88340,4.1 What is Life Essay,Hw,68.93802345,10,10,F
OcnA-T116-01,88340,4.1 - 4.2 Quiz,Qz,68.93802345,10,7,M
OcnA-T116-01,88340,4.3 Quiz,Qz,68.93802345,15,13,F
OcnA-T116-01,88340,4.4 Quiz,Qz,68.93802345,30,NA,M
OcnA-T116-01,88340,Unit 4 Project,Hw,68.93802345,10,NA,M
OcnA-T116-01,88340,Unit 4 Test,Qz,68.93802345,10,10,M
OcnA-T116-01,88340,5.1 Dichotomous Keys Gizmo,Hw,68.93802345,5,5,F
OcnA-T116-01,88340,5.1 - 5.2 Quiz,Qz,68.93802345,10,6.75,F
OcnA-T116-01,88340,5.3 Quiz,Qz,68.93802345,30,NA,F
OcnA-T116-01,88340,5.4 Algae in Your House,Hw,68.93802345,5,5,M
OcnA-T116-01,88340,PROGRESS CHECK 3 @ 10-28-15,NA,68.93802345,5,5,F
OcnA-T116-01,88340,5.4 - 5.5 Quiz,Qz,68.93802345,10,NA,F
OcnA-T116-01,88340,Unit 5 Project,Hw,68.93802345,5,3,F
OcnA-T116-01,88340,Unit 5 Test,Qz,68.93802345,720,698,F
OcnA-T116-01,88340,6.1 Quiz,Qz,68.93802345,10,NA,M
OcnA-T116-01,88340,6.2 Coral Reef Watch,Hw,68.93802345,55,52,M
OcnA-T116-01,88340,6.2 - 6.3 Quiz,Qz,68.93802345,10,NA,F
OcnA-T116-01,88340,6.4 Quiz,Qz,68.93802345,5,5,F
OcnA-T116-01,88340,Unit 6 Project,Hw,68.93802345,10,NA,F
OcnA-T116-01,88340,Unit 6 Test,Qz,68.93802345,5,3,F
OcnA-T116-01,88340,7.1 Mollusk Comparison,Hw,68.93802345,353,266.6,F
OcnA-T116-01,88340,7.1 - 7.2 Quiz,Qz,68.93802345,5,4,M
OcnA-T116-01,88340,PROGRESS CHECK 4 @ 11-13-15,NA,68.93802345,10,10,F
OcnA-T116-01,88340,7.3 Shrimping Tourism Discussion,Hw,68.93802345,30,NA,M
OcnA-T116-01,88340,7.3 Quiz,Qz,68.93802345,418,343,M
OcnA-T116-01,88340,7.4 - 7.5 Quiz,Qz,68.93802345,930,854.75,M
OcnA-T116-01,88340,Unit 7 Project,Hw,68.93802345,10,10,F
OcnA-T116-01,88340,Unit 7 Test,Qz,68.93802345,10,10,F
OcnA-T116-01,88340,8.1 Shark Tracker,Hw,68.93802345,345,285.175,F
OcnA-T116-01,88340,8.1 - 8.2 Quiz,Qz,68.93802345,10,NA,F
OcnA-T116-01,88340,8.3 Turtle Egg Harvest Discussion,Hw,68.93802345,10,9,M
OcnA-T116-01,88340,8.3 - 8.4 Quiz,Qz,68.93802345,10,NA,F
OcnA-T116-01,88340,Unit 8 Project,Hw,68.93802345,30,27.38,M
OcnA-T116-01,88340,Unit 8 Test,Qz,68.93802345,10,9,F
OcnA-T116-01,88340,POINTS EARNED & TOTAL COURSE POINTS,NA,68.93802345,244,150.15,M
OcnA-T116-01,88703,POINTS EARNED & TOTAL COURSE POINTS,NA,35.74539363,30,26.25,F
OcnA-T116-01,88703,WORK ATTEMPTED,NA,35.74539363,10,10,M
OcnA-T116-01,88703,0.1 Message Your Instructor,Hw,35.74539363,10,NA,M
OcnA-T116-01,88703,0.2 Introduce Yourself,Hw,35.74539363,10,9,F
OcnA-T116-01,88703,0.3: Intro Assignment - Submitting Files,Hw,35.74539363,25,19,F
OcnA-T116-01,88703,1.1 Quiz,Qz,35.74539363,10,7.5,F
OcnA-T116-01,88703,1.2 Effect of Environment Gizmo,Hw,35.74539363,10,10,F
OcnA-T116-01,88703,1.2 - 1.3 Quiz,Qz,35.74539363,10,10,F
OcnA-T116-01,88703,Unit 1 Project,Hw,35.74539363,10,10,F
OcnA-T116-01,88703,Unit 1 Test,Qz,35.74539363,24,15,F
OcnA-T116-01,88703,PROGRESS CHECK 1 @ 09-23-15,NA,35.74539363,30,20,F
OcnA-T116-01,88703,2.1 Significant Events,Hw,35.74539363,244,233,F
OcnA-T116-01,88703,2.2 Ocean Mapping Gizmo,Hw,35.74539363,10,8.4,F
OcnA-T116-01,88703,2.1 - 2.3 Quiz,Qz,35.74539363,438,348,F
OcnA-T116-01,88703,2.4 - 2.5 Quiz,Qz,35.74539363,10,10,F
OcnA-T116-01,88703,Unit 2 Project,Hw,35.74539363,5,5,M
OcnA-T116-01,88703,Unit 2 Test,Qz,35.74539363,5,NA,F
OcnA-T116-01,88703,3.1 Big Bang Theory Discussion,Hw,35.74539363,10,10,F
OcnA-T116-01,88703,3.1 - 3.2 Quiz,Qz,35.74539363,10,9.5,F
OcnA-T116-01,88703,3.3 Quiz,Qz,35.74539363,625,536.205,F
OcnA-T116-01,88703,Unit 3 Project,Hw,35.74539363,10,NA,M
OcnA-T116-01,88703,Unit 3 Test,Qz,35.74539363,10,10,F
OcnA-T116-01,88703,PROGRESS CHECK 2 @ 10-09-15,NA,35.74539363,10,6.5,F
OcnA-T116-01,88703,4.1 What is Life Essay,Hw,35.74539363,30,18.66667,F
OcnA-T116-01,88703,4.1 - 4.2 Quiz,Qz,35.74539363,249,215,F
OcnA-T116-01,88703,4.3 Quiz,Qz,35.74539363,5,5,F
OcnA-T116-01,88703,4.4 Quiz,Qz,35.74539363,10,8.65,F
OcnA-T116-01,88703,Unit 4 Project,Hw,35.74539363,720,516.03,M
OcnA-T116-01,88703,Unit 4 Test,Qz,35.74539363,10,9,F
OcnA-T116-01,88703,5.1 Dichotomous Keys Gizmo,Hw,35.74539363,10,10,F
OcnA-T116-01,88703,5.1 - 5.2 Quiz,Qz,35.74539363,5,5,M
OcnA-T116-01,88703,5.3 Quiz,Qz,35.74539363,28,22,F
OcnA-T116-01,88703,5.4 Algae in Your House,Hw,35.74539363,5,5,M
OcnA-T116-01,88703,PROGRESS CHECK 3 @ 10-28-15,NA,35.74539363,5,5,F
OcnA-T116-01,88703,5.4 - 5.5 Quiz,Qz,35.74539363,10,8,F
OcnA-T116-01,88703,Unit 5 Project,Hw,35.74539363,10,10,M
OcnA-T116-01,88703,Unit 5 Test,Qz,35.74539363,625,552.55,M
OcnA-T116-01,88703,6.1 Quiz,Qz,35.74539363,140,129.87,F
OcnA-T116-01,88703,6.2 Coral Reef Watch,Hw,35.74539363,30,26,M
OcnA-T116-01,88703,6.2 - 6.3 Quiz,Qz,35.74539363,5,5,F
OcnA-T116-01,88703,6.4 Quiz,Qz,35.74539363,443,415,F
OcnA-T116-01,88703,Unit 6 Project,Hw,35.74539363,5,4,M
OcnA-T116-01,88703,Unit 6 Test,Qz,35.74539363,5,5,F
OcnA-T116-01,88703,7.1 Mollusk Comparison,Hw,35.74539363,5,4,F
OcnA-T116-01,88703,7.1 - 7.2 Quiz,Qz,35.74539363,20,12,F
OcnA-T116-01,88703,PROGRESS CHECK 4 @ 11-13-15,NA,35.74539363,10,10,F
OcnA-T116-01,88703,7.3 Shrimping Tourism Discussion,Hw,35.74539363,30,30,F
OcnA-T116-01,88703,7.3 Quiz,Qz,35.74539363,237,171.01,F
OcnA-T116-01,88703,7.4 - 7.5 Quiz,Qz,35.74539363,10,10,M
OcnA-T116-01,88703,Unit 7 Project,Hw,35.74539363,438,424,F
OcnA-T116-01,88703,Unit 7 Test,Qz,35.74539363,5,5,F
OcnA-T116-01,88703,8.1 Shark Tracker,Hw,35.74539363,15,12,M
OcnA-T116-01,88703,8.1 - 8.2 Quiz,Qz,35.74539363,5,5,F
OcnA-T116-01,88703,8.3 Turtle Egg Harvest Discussion,Hw,35.74539363,5,5,F
OcnA-T116-01,88703,8.3 - 8.4 Quiz,Qz,35.74539363,5,4.63,F
OcnA-T116-01,88703,Unit 8 Project,Hw,35.74539363,10,5,F
OcnA-T116-01,88703,Unit 8 Test,Qz,35.74539363,5,4,M
OcnA-T116-01,88703,POINTS EARNED & TOTAL COURSE POINTS,NA,35.74539363,5,5,F
PhysA-S116-01,48797,POINTS EARNED & TOTAL COURSE POINTS,NA,84,438,399,F
PhysA-S116-01,48797,WORK ATTEMPTED,NA,84,10,NA,F
PhysA-S116-01,48797,1.1 Scientific Question,Hw,84,5,NA,F
PhysA-S116-01,48797,1.2 Future Careers in the Fields of Physics,Hw,84,5,5,F
PhysA-S116-01,48797,1.3 Scientific Measurements,Hw,84,597,564.64,F
PhysA-S116-01,48797,1.3 Quiz,Qz,84,10,10,F
PhysA-S116-01,48797,1.4 Quiz,Qz,84,10,10,F
PhysA-S116-01,48797,1.5 Diameter and Circumference,Hw,84,5,NA,F
PhysA-S116-01,48797,Unit 1 Test,Qz,84,30,24,M
PhysA-S116-01,48797,PROGRESS CHECK 1 @ 10-02-15,NA,84,10,9,F
PhysA-S116-01,48797,2.1 Quiz,Qz,84,10,10,F
PhysA-S116-01,48797,2.2 Motion Diagram,Hw,84,10,NA,F
PhysA-S116-01,48797,2.3 Acceleration Argument,Hw,84,5,5,M
PhysA-S116-01,48797,2.4 How Fast Can You Throw Up?,Hw,84,5,5,F
PhysA-S116-01,48797,2.5 Quiz,Qz,84,30,0,M
PhysA-S116-01,48797,2.6 Measuring Speed with a Ruler,Hw,84,10,NA,M
PhysA-S116-01,48797,Unit 2 Test,Qz,84,10,10,M
PhysA-S116-01,48797,3.1 Friction,Hw,84,5,5,M
PhysA-S116-01,48797,PROGRESS CHECK 2 @ 10-28-15,NA,84,5,2,F
PhysA-S116-01,48797,3.2 Free Body Diagrams,Hw,84,5,5,F
PhysA-S116-01,48797,3.3 Lab Activity - Fan Cart Physics,Hw,84,10,10,M
